cnt,Our strategy,var,+stderr,-stderr,cnt,Uniform,var,+stderr,-stderr,
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28799,0.125677,1.64249952,0.93348048,2286
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28799,0.125677,1.64249952,0.93348048,2287
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28799,0.125677,1.64249952,0.93348048,2288
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28799,0.125677,1.64249952,0.93348048,2289
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28799,0.125677,1.64249952,0.93348048,2290
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28799,0.125677,1.64249952,0.93348048,2291
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28799,0.125677,1.64249952,0.93348048,2292
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28799,0.125677,1.64249952,0.93348048,2293
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28799,0.125677,1.64249952,0.93348048,2294
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28799,0.125677,1.64249952,0.93348048,2295
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28799,0.125677,1.64249952,0.93348048,2296
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28799,0.125677,1.64249952,0.93348048,2297
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28799,0.125677,1.64249952,0.93348048,2298
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28799,0.125677,1.64249952,0.93348048,2299
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28683,0.126483,1.642474485,0.931185515,2300
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28683,0.126483,1.642474485,0.931185515,2301
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28683,0.126483,1.642474485,0.931185515,2302
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28683,0.126483,1.642474485,0.931185515,2303
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28683,0.126483,1.642474485,0.931185515,2304
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28683,0.126483,1.642474485,0.931185515,2305
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28683,0.126483,1.642474485,0.931185515,2306
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28683,0.126483,1.642474485,0.931185515,2307
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28683,0.126483,1.642474485,0.931185515,2308
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28683,0.126483,1.642474485,0.931185515,2309
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28683,0.126483,1.642474485,0.931185515,2310
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28683,0.126483,1.642474485,0.931185515,2311
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28683,0.126483,1.642474485,0.931185515,2312
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28683,0.126483,1.642474485,0.931185515,2313
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28683,0.126483,1.642474485,0.931185515,2314
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28683,0.126483,1.642474485,0.931185515,2315
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28683,0.126483,1.642474485,0.931185515,2316
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28683,0.126483,1.642474485,0.931185515,2317
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28683,0.126483,1.642474485,0.931185515,2318
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.28683,0.126483,1.642474485,0.931185515,2319
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.2868,0.126502,1.642471196,0.931128804,2320
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.2868,0.126502,1.642471196,0.931128804,2321
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.2868,0.126502,1.642471196,0.931128804,2322
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.2868,0.126502,1.642471196,0.931128804,2323
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.2868,0.126502,1.642471196,0.931128804,2324
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.2868,0.126502,1.642471196,0.931128804,2325
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.2868,0.126502,1.642471196,0.931128804,2326
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.2868,0.126502,1.642471196,0.931128804,2327
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.2868,0.126502,1.642471196,0.931128804,2328
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.2868,0.126502,1.642471196,0.931128804,2329
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.2868,0.126502,1.642471196,0.931128804,2330
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.2868,0.126502,1.642471196,0.931128804,2331
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.2868,0.126502,1.642471196,0.931128804,2332
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.2868,0.126502,1.642471196,0.931128804,2333
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.2868,0.126502,1.642471196,0.931128804,2334
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.2868,0.126502,1.642471196,0.931128804,2335
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.2868,0.126502,1.642471196,0.931128804,2336
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.2868,0.126502,1.642471196,0.931128804,2337
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.2868,0.126502,1.642471196,0.931128804,2338
10,0.543144,0.0202568,0.685470385,0.400817615,8,1.2868,0.126502,1.642471196,0.931128804,2339
10,0.525096,0.01334,0.640594918,0.409597082,8,1.2868,0.126502,1.642471196,0.931128804,2340
10,0.525096,0.01334,0.640594918,0.409597082,8,1.2868,0.126502,1.642471196,0.931128804,2341
10,0.525096,0.01334,0.640594918,0.409597082,8,1.2868,0.126502,1.642471196,0.931128804,2342
10,0.525096,0.01334,0.640594918,0.409597082,8,1.2868,0.126502,1.642471196,0.931128804,2343
10,0.525096,0.01334,0.640594918,0.409597082,8,1.2868,0.126502,1.642471196,0.931128804,2344
10,0.525096,0.01334,0.640594918,0.409597082,8,1.2868,0.126502,1.642471196,0.931128804,2345
10,0.525096,0.01334,0.640594918,0.409597082,8,1.2868,0.126502,1.642471196,0.931128804,2346
10,0.525096,0.01334,0.640594918,0.409597082,8,1.2868,0.126502,1.642471196,0.931128804,2347
10,0.525096,0.01334,0.640594918,0.409597082,8,1.2868,0.126502,1.642471196,0.931128804,2348
10,0.525096,0.01334,0.640594918,0.409597082,8,1.2868,0.126502,1.642471196,0.931128804,2349
10,0.525096,0.01334,0.640594918,0.409597082,8,1.2868,0.126502,1.642471196,0.931128804,2350
10,0.525096,0.01334,0.640594918,0.409597082,8,1.2868,0.126502,1.642471196,0.931128804,2351
10,0.525096,0.01334,0.640594918,0.409597082,8,1.2868,0.126502,1.642471196,0.931128804,2352
10,0.525096,0.01334,0.640594918,0.409597082,8,1.2868,0.126502,1.642471196,0.931128804,2353
10,0.525096,0.01334,0.640594918,0.409597082,8,1.2868,0.126502,1.642471196,0.931128804,2354
10,0.525096,0.01334,0.640594918,0.409597082,8,1.2868,0.126502,1.642471196,0.931128804,2355
10,0.525096,0.01334,0.640594918,0.409597082,8,1.2868,0.126502,1.642471196,0.931128804,2356
10,0.525096,0.01334,0.640594918,0.409597082,8,1.2868,0.126502,1.642471196,0.931128804,2357
10,0.525096,0.01334,0.640594918,0.409597082,8,1.2868,0.126502,1.642471196,0.931128804,2358
10,0.525096,0.01334,0.640594918,0.409597082,8,1.2868,0.126502,1.642471196,0.931128804,2359
10,0.525096,0.01334,0.640594918,0.409597082,8,1.23928,0.0836827,1.528559623,0.950000377,2360
10,0.525096,0.01334,0.640594918,0.409597082,8,1.23928,0.0836827,1.528559623,0.950000377,2361
10,0.525096,0.01334,0.640594918,0.409597082,8,1.23928,0.0836827,1.528559623,0.950000377,2362
10,0.525096,0.01334,0.640594918,0.409597082,8,1.23928,0.0836827,1.528559623,0.950000377,2363
10,0.525096,0.01334,0.640594918,0.409597082,8,1.23928,0.0836827,1.528559623,0.950000377,2364
10,0.525096,0.01334,0.640594918,0.409597082,8,1.23928,0.0836827,1.528559623,0.950000377,2365
10,0.525096,0.01334,0.640594918,0.409597082,8,1.23928,0.0836827,1.528559623,0.950000377,2366
10,0.525096,0.01334,0.640594918,0.409597082,8,1.23928,0.0836827,1.528559623,0.950000377,2367
10,0.525096,0.01334,0.640594918,0.409597082,8,1.23928,0.0836827,1.528559623,0.950000377,2368
10,0.525096,0.01334,0.640594918,0.409597082,8,1.23928,0.0836827,1.528559623,0.950000377,2369
10,0.525096,0.01334,0.640594918,0.409597082,8,1.23928,0.0836827,1.528559623,0.950000377,2370
10,0.525096,0.01334,0.640594918,0.409597082,8,1.23928,0.0836827,1.528559623,0.950000377,2371
10,0.525096,0.01334,0.640594918,0.409597082,8,1.23928,0.0836827,1.528559623,0.950000377,2372
10,0.525096,0.01334,0.640594918,0.409597082,8,1.23928,0.0836827,1.528559623,0.950000377,2373
10,0.525096,0.01334,0.640594918,0.409597082,8,1.23928,0.0836827,1.528559623,0.950000377,2374
10,0.525096,0.01334,0.640594918,0.409597082,8,1.23928,0.0836827,1.528559623,0.950000377,2375
10,0.525096,0.01334,0.640594918,0.409597082,8,1.23928,0.0836827,1.528559623,0.950000377,2376
10,0.525096,0.01334,0.640594918,0.409597082,8,1.23928,0.0836827,1.528559623,0.950000377,2377
10,0.525096,0.01334,0.640594918,0.409597082,8,1.23928,0.0836827,1.528559623,0.950000377,2378
10,0.525096,0.01334,0.640594918,0.409597082,8,1.23928,0.0836827,1.528559623,0.950000377,2379
10,0.525096,0.01334,0.640594918,0.409597082,9,1.20382,0.0844441,1.49441267,0.91322733,2380
10,0.525096,0.01334,0.640594918,0.409597082,9,1.20382,0.0844441,1.49441267,0.91322733,2381
10,0.525096,0.01334,0.640594918,0.409597082,9,1.20382,0.0844441,1.49441267,0.91322733,2382
10,0.525096,0.01334,0.640594918,0.409597082,9,1.20382,0.0844441,1.49441267,0.91322733,2383
10,0.525096,0.01334,0.640594918,0.409597082,9,1.20382,0.0844441,1.49441267,0.91322733,2384
10,0.525096,0.01334,0.640594918,0.409597082,9,1.20382,0.0844441,1.49441267,0.91322733,2385
10,0.525096,0.01334,0.640594918,0.409597082,9,1.20382,0.0844441,1.49441267,0.91322733,2386
10,0.525096,0.01334,0.640594918,0.409597082,9,1.20382,0.0844441,1.49441267,0.91322733,2387
10,0.525096,0.01334,0.640594918,0.409597082,9,1.20382,0.0844441,1.49441267,0.91322733,2388
10,0.525096,0.01334,0.640594918,0.409597082,9,1.20382,0.0844441,1.49441267,0.91322733,2389
10,0.525096,0.01334,0.640594918,0.409597082,9,1.20382,0.0844441,1.49441267,0.91322733,2390
10,0.525096,0.01334,0.640594918,0.409597082,9,1.20382,0.0844441,1.49441267,0.91322733,2391
10,0.525096,0.01334,0.640594918,0.409597082,9,1.20382,0.0844441,1.49441267,0.91322733,2392
10,0.525096,0.01334,0.640594918,0.409597082,9,1.20382,0.0844441,1.49441267,0.91322733,2393
10,0.525096,0.01334,0.640594918,0.409597082,9,1.20382,0.0844441,1.49441267,0.91322733,2394
10,0.525096,0.01334,0.640594918,0.409597082,9,1.20382,0.0844441,1.49441267,0.91322733,2395
10,0.525096,0.01334,0.640594918,0.409597082,9,1.20382,0.0844441,1.49441267,0.91322733,2396
10,0.525096,0.01334,0.640594918,0.409597082,9,1.20382,0.0844441,1.49441267,0.91322733,2397
10,0.525096,0.01334,0.640594918,0.409597082,9,1.20382,0.0844441,1.49441267,0.91322733,2398
10,0.525096,0.01334,0.640594918,0.409597082,9,1.20382,0.0844441,1.49441267,0.91322733,2399
10,0.508735,0.0121364,0.61890033,0.39856967,9,1.2038,0.0844576,1.494415898,0.913184102,2400
10,0.508735,0.0121364,0.61890033,0.39856967,9,1.2038,0.0844576,1.494415898,0.913184102,2401
10,0.508735,0.0121364,0.61890033,0.39856967,9,1.2038,0.0844576,1.494415898,0.913184102,2402
10,0.508735,0.0121364,0.61890033,0.39856967,9,1.2038,0.0844576,1.494415898,0.913184102,2403
10,0.508735,0.0121364,0.61890033,0.39856967,9,1.2038,0.0844576,1.494415898,0.913184102,2404
10,0.508735,0.0121364,0.61890033,0.39856967,9,1.2038,0.0844576,1.494415898,0.913184102,2405
10,0.508735,0.0121364,0.61890033,0.39856967,9,1.2038,0.0844576,1.494415898,0.913184102,2406
10,0.508735,0.0121364,0.61890033,0.39856967,9,1.2038,0.0844576,1.494415898,0.913184102,2407
10,0.508735,0.0121364,0.61890033,0.39856967,9,1.2038,0.0844576,1.494415898,0.913184102,2408
10,0.508735,0.0121364,0.61890033,0.39856967,9,1.2038,0.0844576,1.494415898,0.913184102,2409
10,0.508735,0.0121364,0.61890033,0.39856967,9,1.2038,0.0844576,1.494415898,0.913184102,2410
10,0.508735,0.0121364,0.61890033,0.39856967,9,1.2038,0.0844576,1.494415898,0.913184102,2411
10,0.508735,0.0121364,0.61890033,0.39856967,9,1.2038,0.0844576,1.494415898,0.913184102,2412
10,0.508735,0.0121364,0.61890033,0.39856967,9,1.2038,0.0844576,1.494415898,0.913184102,2413
10,0.508735,0.0121364,0.61890033,0.39856967,9,1.2038,0.0844576,1.494415898,0.913184102,2414
10,0.508735,0.0121364,0.61890033,0.39856967,9,1.2038,0.0844576,1.494415898,0.913184102,2415
10,0.508735,0.0121364,0.61890033,0.39856967,9,1.2038,0.0844576,1.494415898,0.913184102,2416
10,0.508735,0.0121364,0.61890033,0.39856967,9,1.2038,0.0844576,1.494415898,0.913184102,2417
10,0.508735,0.0121364,0.61890033,0.39856967,9,1.2038,0.0844576,1.494415898,0.913184102,2418
10,0.508735,0.0121364,0.61890033,0.39856967,9,1.2038,0.0844576,1.494415898,0.913184102,2419
10,0.508684,0.0121496,0.618909224,0.398458776,9,1.2038,0.0844576,1.494415898,0.913184102,2420
10,0.508684,0.0121496,0.618909224,0.398458776,9,1.2038,0.0844576,1.494415898,0.913184102,2421
10,0.508684,0.0121496,0.618909224,0.398458776,9,1.2038,0.0844576,1.494415898,0.913184102,2422
10,0.508684,0.0121496,0.618909224,0.398458776,9,1.2038,0.0844576,1.494415898,0.913184102,2423
10,0.508684,0.0121496,0.618909224,0.398458776,9,1.2038,0.0844576,1.494415898,0.913184102,2424
10,0.508684,0.0121496,0.618909224,0.398458776,9,1.2038,0.0844576,1.494415898,0.913184102,2425
10,0.508684,0.0121496,0.618909224,0.398458776,9,1.2038,0.0844576,1.494415898,0.913184102,2426
10,0.508684,0.0121496,0.618909224,0.398458776,9,1.2038,0.0844576,1.494415898,0.913184102,2427
10,0.508684,0.0121496,0.618909224,0.398458776,9,1.2038,0.0844576,1.494415898,0.913184102,2428
10,0.508684,0.0121496,0.618909224,0.398458776,9,1.2038,0.0844576,1.494415898,0.913184102,2429
10,0.508684,0.0121496,0.618909224,0.398458776,9,1.2038,0.0844576,1.494415898,0.913184102,2430
10,0.508684,0.0121496,0.618909224,0.398458776,9,1.2038,0.0844576,1.494415898,0.913184102,2431
10,0.508684,0.0121496,0.618909224,0.398458776,9,1.2038,0.0844576,1.494415898,0.913184102,2432
10,0.508684,0.0121496,0.618909224,0.398458776,9,1.2038,0.0844576,1.494415898,0.913184102,2433
10,0.508684,0.0121496,0.618909224,0.398458776,9,1.2038,0.0844576,1.494415898,0.913184102,2434
10,0.508684,0.0121496,0.618909224,0.398458776,9,1.2038,0.0844576,1.494415898,0.913184102,2435
10,0.508684,0.0121496,0.618909224,0.398458776,9,1.2038,0.0844576,1.494415898,0.913184102,2436
10,0.508684,0.0121496,0.618909224,0.398458776,9,1.2038,0.0844576,1.494415898,0.913184102,2437
10,0.508684,0.0121496,0.618909224,0.398458776,9,1.2038,0.0844576,1.494415898,0.913184102,2438
10,0.508684,0.0121496,0.618909224,0.398458776,9,1.2038,0.0844576,1.494415898,0.913184102,2439
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2038,0.0844576,1.494415898,0.913184102,2440
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2038,0.0844576,1.494415898,0.913184102,2441
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2038,0.0844576,1.494415898,0.913184102,2442
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2038,0.0844576,1.494415898,0.913184102,2443
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2038,0.0844576,1.494415898,0.913184102,2444
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2038,0.0844576,1.494415898,0.913184102,2445
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2038,0.0844576,1.494415898,0.913184102,2446
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2038,0.0844576,1.494415898,0.913184102,2447
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2038,0.0844576,1.494415898,0.913184102,2448
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2038,0.0844576,1.494415898,0.913184102,2449
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2038,0.0844576,1.494415898,0.913184102,2450
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2038,0.0844576,1.494415898,0.913184102,2451
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2038,0.0844576,1.494415898,0.913184102,2452
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2038,0.0844576,1.494415898,0.913184102,2453
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2038,0.0844576,1.494415898,0.913184102,2454
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2038,0.0844576,1.494415898,0.913184102,2455
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2038,0.0844576,1.494415898,0.913184102,2456
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2038,0.0844576,1.494415898,0.913184102,2457
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2038,0.0844576,1.494415898,0.913184102,2458
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2038,0.0844576,1.494415898,0.913184102,2459
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2033,0.0844461,1.493896111,0.912703889,2460
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2033,0.0844461,1.493896111,0.912703889,2461
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2033,0.0844461,1.493896111,0.912703889,2462
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2033,0.0844461,1.493896111,0.912703889,2463
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2033,0.0844461,1.493896111,0.912703889,2464
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2033,0.0844461,1.493896111,0.912703889,2465
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2033,0.0844461,1.493896111,0.912703889,2466
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2033,0.0844461,1.493896111,0.912703889,2467
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.2033,0.0844461,1.493896111,0.912703889,2468
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2469
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2470
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2471
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2472
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2473
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2474
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2475
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2476
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2477
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2478
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2479
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2480
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2481
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2482
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2483
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2484
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2485
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2486
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2487
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2488
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2489
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2490
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2491
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2492
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2493
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2494
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2495
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2496
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2497
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2498
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2499
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2500
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2501
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2502
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2503
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2504
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2505
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2506
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2507
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2508
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2509
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2510
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2511
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2512
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2513
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2514
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2515
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2516
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2517
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2518
10,0.508684,0.0121497,0.618909678,0.398458322,9,1.18001,0.0623651,1.429740054,0.930279946,2519
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2520
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2521
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2522
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2523
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2524
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2525
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2526
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2527
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2528
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2529
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2530
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2531
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2532
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2533
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2534
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2535
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2536
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2537
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2538
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2539
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2540
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2541
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2542
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2543
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2544
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2545
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2546
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2547
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2548
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2549
10,0.508467,0.0121938,0.618892541,0.398041459,9,1.18001,0.0623651,1.429740054,0.930279946,2550
