lazy_prmstar best cost max,lazy_prmstar best cost mean,lazy_prmstar best cost min,lazy_prmstar best cost std,lazy_prmstar configCheckTime,lazy_prmstar connectTime,lazy_prmstar knnTime,lazy_prmstar lazyPathCheckTime,lazy_prmstar numEdgeChecks,lazy_prmstar numEdgesPrechecked,lazy_prmstar numMilestones,lazy_prmstar shortestPathsTime,lazy_prmstar success fraction,lazy_prmstar time,lazy_rrgstar best cost max,lazy_rrgstar best cost mean,lazy_rrgstar best cost min,lazy_rrgstar best cost std,lazy_rrgstar configCheckTime,lazy_rrgstar connectTime,lazy_rrgstar knnTime,lazy_rrgstar lazyPathCheckTime,lazy_rrgstar numEdgeChecks,lazy_rrgstar numEdgesPrechecked,lazy_rrgstar numMilestones,lazy_rrgstar shortestPathsTime,lazy_rrgstar success fraction,lazy_rrgstar time,prmstar best cost max,prmstar best cost mean,prmstar best cost min,prmstar best cost std,prmstar configCheckTime,prmstar connectTime,prmstar knnTime,prmstar numEdgeChecks,prmstar numMilestones,prmstar shortestPathsTime,prmstar success fraction,prmstar time,restart_rrt_shortcut best cost max,restart_rrt_shortcut best cost mean,restart_rrt_shortcut best cost min,restart_rrt_shortcut best cost std,restart_rrt_shortcut numMilestones,restart_rrt_shortcut success fraction,restart_rrt_shortcut time,rrtstar best cost max,rrtstar best cost mean,rrtstar best cost min,rrtstar best cost std,rrtstar configCheckTime,rrtstar connectTime,rrtstar knnTime,rrtstar numEdgeChecks,rrtstar numMilestones,rrtstar shortestPathsTime,rrtstar success fraction,rrtstar time,rrtstar_subopt_0.1 best cost max,rrtstar_subopt_0.1 best cost mean,rrtstar_subopt_0.1 best cost min,rrtstar_subopt_0.1 best cost std,rrtstar_subopt_0.1 configCheckTime,rrtstar_subopt_0.1 connectTime,rrtstar_subopt_0.1 knnTime,rrtstar_subopt_0.1 numEdgeChecks,rrtstar_subopt_0.1 numMilestones,rrtstar_subopt_0.1 shortestPathsTime,rrtstar_subopt_0.1 success fraction,rrtstar_subopt_0.1 time,rrtstar_subopt_0.2 best cost max,rrtstar_subopt_0.2 best cost mean,rrtstar_subopt_0.2 best cost min,rrtstar_subopt_0.2 best cost std,rrtstar_subopt_0.2 configCheckTime,rrtstar_subopt_0.2 connectTime,rrtstar_subopt_0.2 knnTime,rrtstar_subopt_0.2 numEdgeChecks,rrtstar_subopt_0.2 numMilestones,rrtstar_subopt_0.2 shortestPathsTime,rrtstar_subopt_0.2 success fraction,rrtstar_subopt_0.2 time
3.47345,2.5159532956381261,2.13234,0.39936763835325678,0.88251733247991504,2.1569601307236512,0.63054099005243047,0.66248854166956361,119.99339664206482,75.78965739550209,1837.3780689871376,0.2146479595212451,1.0,4.899999999999999,3.49236,2.5032078569164744,2.07003,0.45946387042644016,0.45256602169366911,3.0882097272955198,0.21189695551002813,0.45586393560907856,172.08755206969192,146.65275610953171,1039.2271029776045,0.050926309128544435,1.0,4.899999999999999,,,,,0.017340884918925291,4.8820483424491306,0.00050770754890527695,69.25704950453742,30.37547590576434,0.00017746370592940786,0.0,4.899999999999999,3.8734593770951538,2.3716865657937922,1.73703,0.62950205219112565,51.820609133874314,1.0,4.899999999999999,inf,3.4142700000000001,3.41427,0.0,0.023574292061999354,4.8737576044374311,0.00085204144504979552,74.72848679541508,39.469943838826914,0.00065935971385816484,0.10000000000000001,4.899999999999999,inf,3.4806400000000002,3.17386,0.30678000000000005,0.024853840847736512,4.8713978859407137,0.0020767292446482268,79.910833471849827,41.155319402997833,0.0014393132987356038,0.20000000000000001,4.899999999999999,inf,3.1629745199984036,2.33974,0.78980971859231675,0.029306739491430783,4.8439278239472676,0.0024910098130960408,102.69565974382628,51.037162311561787,0.0017313921411723199,0.40000000000000002,4.899999999999999
3.47345,2.4894578323989776,2.13234,0.37920911568411814,0.89704631937473533,2.1903922234926716,0.65219129716912783,0.66778670957108754,121.81257580003935,76.999800565035684,1873.5813570991572,0.22200010432956416,1.0,4.999999999999998,3.49236,2.492076,2.07003,0.46446809102886716,0.46294689719612514,3.1275348327120502,0.21936908364300081,0.46107091418045398,177.6132331163997,152.02390645229812,1059.7153687154621,0.051970785303576926,1.0,4.999999999999998,,,,,0.017534827362478356,4.9818446742482232,0.00051668026586799704,70.619103147505172,30.729439286714715,0.00018061832136548244,0.0,4.999999999999998,3.873443590896006,2.3695143200994537,1.73703,0.6302339578349001,54.08460631582394,1.0,4.999999999999998,inf,3.4142700000000001,3.41427,0.0,0.024410424461462094,4.9727902267892414,0.00089826552276105307,77.21764945520961,40.658170790492804,0.00068199474845339551,0.10000000000000001,4.999999999999998,inf,3.4673297530864224,3.147239506172845,0.32009024691357757,0.02531676097450301,4.9708141152111276,0.0021359601733627943,81.64383284522664,41.989326439138452,0.0014815550825704059,0.20000000000000001,4.999999999999998,inf,3.1576186601868117,2.33974,0.78385992820029093,0.030339040507239717,4.9423856293880757,0.0025770577603116398,105.30641861844556,52.117087095400485,0.00179612004363832,0.40000000000000002,4.999999999999998
3.4655916605390393,2.4152320938073695,2.13234,0.3829478638990107,0.90979416698616278,2.2298843802863351,0.67114370802894285,0.67237226842953746,124.55574258605893,78.747951520426085,1902.4665844376627,0.23037795230690508,1.0,5.099999999999998,3.322721009819076,2.4751121009819075,2.07003,0.42939857810924015,0.47371490868701194,3.1761288396326317,0.22790038117336678,0.46291756011595825,182.43822773264225,156.72376584598661,1082.0762502814207,0.05305159845065225,1.0,5.099999999999998,,,,,0.01767688008249697,5.0816913759978011,0.00052697686384400497,72.172042976855735,31.117180551312629,0.00018407196846025162,0.0,5.099999999999998,3.8734278046968584,2.3665080387889499,1.73703,0.63131995556655562,55.346429176253913,1.0,5.099999999999998,inf,3.4142700000000001,3.41427,0.0,0.025094854471750756,5.0720229760948978,0.00093190045685576334,79.020957250713394,41.567718397726594,0.00069944039969921997,0.10000000000000001,5.099999999999998,inf,3.305601358024695,2.82378271604939,0.481818641975305,0.025708251901860286,5.0702114313506899,0.0022047597773286551,83.41574619014925,42.833345480344221,0.0015486232203076817,0.20000000000000001,5.099999999999998,inf,3.1522628003752198,2.33974,0.77797525275511481,0.031163112906740509,5.0410463421945462,0.0026500068617360565,107.38496791073905,53.092070279795848,0.0018560831112349567,0.40000000000000002,5.099999999999998
3.427013656312423,2.3908377872082647,2.09729,0.38043935715949317,0.9219332606624645,2.2623194041379406,0.68642586803428574,0.68056743160107624,127.04993191512271,80.218886197781757,1928.2958175064177,0.23584978897983108,1.0,5.1999999999999975,3.314,2.4470447630962475,2.07003,0.37933213244816294,0.48197651986434914,3.232106105384331,0.23473501765113705,0.46843524116280522,185.88876010041946,159.86808381342067,1099.3207034199097,0.054044717077297952,1.0,5.1999999999999975,,,,,0.017793730509208343,5.1815614885169996,0.00053809816520701092,73.844646923943174,31.531475285731783,0.00018765309685537566,0.0,5.1999999999999975,3.87342,2.366258470207832,1.73703,0.63146243607610208,56.755600869067891,1.0,5.1999999999999975,inf,3.4142700000000001,3.41427,0.0,0.025586581275636816,5.171477190376585,0.00095339278832791299,80.251280613870705,42.201004384794608,0.00071245407903653259,0.10000000000000001,5.1999999999999975,inf,3.2919999999999998,2.79658,0.49541999999999997,0.026384623411334757,5.1693226795799587,0.0022731860405574419,85.08195662068097,43.599437216016213,0.0015889280687631274,0.20000000000000001,5.1999999999999975,inf,3.1505350000000001,2.33974,0.77609099287712402,0.031736757336744852,5.1398805917944506,0.0027367588610864484,110.02164208557681,54.27414767167808,0.0019244311586550963,0.40000000000000002,5.1999999999999975
3.3884356520858074,2.3796724705164096,2.09729,0.36825957502779988,0.935002284266503,2.2936576984878165,0.70416450943653885,0.68786138650058537,128.71929942572586,81.430118264284516,1956.1501043055246,0.2416786948014665,1.0,5.299999999999997,3.314,2.4189774252105876,2.07003,0.34290312442566723,0.49070022023492293,3.2828199537032416,0.24269148356573195,0.4749821411958437,189.69368455896708,163.22070911713081,1118.2714736768191,0.055373664365173436,1.0,5.299999999999997,,,,,0.017905056497084005,5.2814376967838141,0.00054907271448999229,75.549796065015002,31.930783178536068,0.00019194200412581548,0.0,5.299999999999997,3.87342,2.3660069101211554,1.73703,0.63161989790704576,56.390308793395583,1.0,5.299999999999997,inf,3.8485450000000001,3.41427,0.43427499999999997,0.025974324968866279,5.2710475994643557,0.00097020384080690641,81.427400197120789,42.792336603614075,0.0007242928643075863,0.20000000000000001,5.299999999999997,inf,3.2919999999999998,2.79658,0.49541999999999997,0.027051303865113358,5.2684516526866032,0.0023509564711045013,87.088274635067378,44.546370457942025,0.0016337182615084084,0.20000000000000001,5.299999999999997,inf,3.1460343068504262,2.33974,0.77121565193467645,0.032025459975866769,5.2386183351012594,0.0028144245913083238,112.33480739820338,55.270328388482412,0.0019856953202241285,0.40000000000000002,5.299999999999997
3.3498576478591917,2.3705008241347918,2.09729,0.35723033760887674,0.9453745598408958,2.334329682445504,0.71740298013333237,0.6984670702321909,130.78318450300873,82.716912251292371,1977.2196291229691,0.2475311918067217,1.0,5.399999999999997,3.3105165297071144,2.3899900273143575,2.07003,0.32404716683054563,0.50137195954168878,3.3286259265726406,0.25120489564567305,0.47951328620624195,193.67148949505523,166.73033088065407,1138.3820982434033,0.05682186790257162,1.0,5.399999999999997,,,,,0.018255692894512086,5.3810737898300163,0.00056018292774600447,77.097806351243293,32.362667628150675,0.00019608379975514316,0.0,5.399999999999997,3.87342,2.3653199457180918,1.7306524342545422,0.63230276005712394,53.349385279626219,1.0,5.399999999999997,inf,3.8485450000000001,3.41427,0.43427499999999997,0.026377410963084186,5.3706072566981593,0.00098459409879345637,82.537499433219779,43.344045713930086,0.00073513782781871892,0.20000000000000001,5.399999999999997,inf,3.2919999999999998,2.79658,0.49541999999999997,0.027711795780196186,5.3675335793927053,0.002421679397648843,88.875122636398515,45.343261327034689,0.0016756172787786871,0.20000000000000001,5.399999999999997,inf,3.3401253284691266,2.33974,0.79320146938920344,0.032501094780008372,5.3375316143722831,0.0028730325734253621,113.76536910297348,55.932647984532288,0.0020411226304073841,0.5,5.399999999999997
3.34019,2.3642202133899164,2.09729,0.35478721956258868,0.95789074181459599,2.3716878413281846,0.73417850608972024,0.70573767728573811,133.26662397890857,84.213516834865104,2003.0704627886394,0.2535220252918195,1.0,5.4999999999999964,3.258290588284521,2.3704097218934348,2.07003,0.30920930744387926,0.5100759700379125,3.3850066834919068,0.2585944749819199,0.48067518873740644,197.60512491074272,170.34441844152875,1156.0438476361653,0.057645497384992472,1.0,5.4999999999999964,,,,,0.018347417094502903,5.4809740084979879,0.00056744406120999634,78.168664765157217,32.621608448504205,0.00019910102549163577,0.0,5.4999999999999964,3.87342,2.3616962058699511,1.7169784082136799,0.63499041851324511,52.889406236831519,1.0,5.4999999999999964,inf,3.8485450000000001,3.41427,0.43427499999999997,0.026771006762397846,5.47017826270943,0.00099801940897828022,83.609542815559436,43.8406868833884,0.00074561107572257413,0.20000000000000001,5.4999999999999964,inf,3.7665966666666666,2.79658,0.78365254393909944,0.028341239375585574,5.466417101642195,0.0025627850979369751,91.715056926625067,46.737212224354032,0.0017320214424867103,0.29999999999999999,5.4999999999999964,inf,3.332591211457911,2.33974,0.78763036628493444,0.03308545585642611,5.4365321343755104,0.0029280136076364162,115.20318358129728,56.597604301314256,0.0020883036626578463,0.5,5.4999999999999964
3.34019,2.3601700000000001,2.09729,0.35542415747948258,0.96909657327351795,2.4133440424187325,0.74865483978807923,0.71288436851808645,136.17047459265646,85.922962256186068,2025.7790938112616,0.26084445596118666,1.0,5.599999999999996,3.1781313287979405,2.3620541328797939,2.07003,0.28648688986440635,0.51880883794910382,3.4419001247630865,0.26599378993109679,0.4808239216217699,200.75993365661901,173.41210900088851,1173.7220030331314,0.058369133504405736,1.0,5.599999999999996,,,,,0.018439901267596787,5.5808735959285194,0.00057459337723316981,79.219279514570161,32.877168162777807,0.00020207790444630482,0.0,5.599999999999996,3.87342,2.3464920101272755,1.71046,0.63315151225760846,54.443534478161993,1.0,5.599999999999996,inf,3.8485450000000001,3.41427,0.43427499999999997,0.027151406408079309,5.569756981109367,0.0010114618026950304,84.594856614848965,44.30219758077731,0.00075635316190906686,0.20000000000000001,5.599999999999996,inf,3.7665966666666666,2.79658,0.78365254393909944,0.028748306201374901,5.5658558407380871,0.0026414966454821492,93.732830506462335,47.740190201932826,0.0017749494096177686,0.29999999999999999,5.599999999999996,inf,3.3250570944466964,2.33974,0.78230986194742447,0.033617184624038968,5.5355783717185991,0.0029897214300288483,116.81783233304898,57.339561873795631,0.0021383881349975641,0.5,5.599999999999996
3.34019,2.3601700000000001,2.09729,0.35542415747948258,0.98239474562795803,2.4474202078169998,0.76624436088388814,0.71840810215229089,138.74137220565214,87.538019374233613,2053.6025732323478,0.26775794043427253,1.0,5.699999999999996,3.09799,2.3540400000000004,2.07003,0.2637659432527254,0.53024790744201944,3.4836443786913227,0.27509645011808048,0.48279805430222106,204.03317520383894,176.59426450157284,1195.645931521995,0.059461613760246987,1.0,5.699999999999996,,,,,0.018530730501011661,5.6807747052115456,0.00058177259178498098,80.291035773381083,33.132388441686373,0.00020492160600056546,0.0,5.699999999999996,3.87342,2.3338864368032164,1.7098718902715961,0.63131937878601185,55.594893776540438,1.0,5.699999999999996,inf,3.8485450000000001,3.41427,0.43427499999999997,0.027571859792121227,5.6692965701419551,0.0010260586224223405,85.671531041986867,44.819555872157814,0.00076743883930101568,0.20000000000000001,5.699999999999996,inf,3.7665966666666666,2.79658,0.78365254393909944,0.02906491836240923,5.6654131074145395,0.0027053048382526287,95.715739539778838,48.701716815837166,0.0018196692115149374,0.29999999999999999,5.699999999999996,inf,3.3233800000000002,2.33974,0.78116013894719438,0.034130370503517873,5.6345284431742488,0.0030877690417145062,119.25058573377449,58.4771016509644,0.0021915721421552855,0.5,5.699999999999996
3.34019,2.3601700000000001,2.09729,0.35542415747948258,0.99508848712753539,2.4748316071556582,0.78543726260005853,0.73375652564476235,142.16680615948741,89.568532187692853,2081.2260043396418,0.27305629084480143,1.0,5.799999999999995,3.09799,2.3540400000000004,2.07003,0.2637659432527254,0.54137050359867633,3.5165942121288944,0.28537262916006956,0.49196688338184591,207.10742735342552,179.38783425789646,1219.5923686730785,0.061018185403305059,1.0,5.799999999999995,,,,,0.018668535826297745,5.7806237711889077,0.00059448088332229409,81.551187192665196,33.564106868967968,0.00020818075306202732,0.0,5.799999999999995,3.87342,2.3306701480903351,1.7087841000299493,0.63177733707937445,56.069162812131729,1.0,5.799999999999995,inf,3.8485450000000001,3.41427,0.43427499999999997,0.028076650935660374,5.7687550583617337,0.0010408537760365547,86.717169554285363,45.344196801893403,0.00077737937717977843,0.20000000000000001,5.799999999999995,inf,3.7665966666666666,2.79658,0.78365254393909944,0.029390831826866741,5.7649533147315122,0.0027765286277615145,98.111165153489537,49.857265723855186,0.0018713797076428461,0.29999999999999999,5.799999999999995,inf,3.3233800000000002,2.33974,0.78116013894719438,0.034757032079942365,5.7331173726213311,0.0031787501335223461,121.56706897268478,59.556169612486748,0.0022400107965853521,0.5,5.799999999999995
3.34019,2.3601700000000001,2.09729,0.35542415747948258,1.0045457067293222,2.5053324516613631,0.79868613992279403,0.75556430167375621,145.87171460392864,91.603084713012862,2101.340721642925,0.27932702867704096,1.0,5.899999999999995,3.09799,2.3535795961766688,2.07003,0.2638285675806516,0.54838129990811135,3.5609326919418778,0.29141197236254845,0.50603307892646432,209.99718026384622,181.86694497326499,1234.7560656776252,0.062275894144830438,1.0,5.899999999999995,,,,,0.018735997456312083,5.8805467290743749,0.00060370833064471224,82.88037982465417,33.918421500874288,0.00021141509210906027,0.0,5.899999999999995,3.87342,2.3137990908198782,1.7077890180858495,0.63335749951394282,56.524497562669055,1.0,5.899999999999995,inf,3.8485450000000001,3.41427,0.43427499999999997,0.028487818411048617,5.868312223098628,0.0010543093038683882,87.610001461624336,45.80166387061044,0.00078599029193904474,0.20000000000000001,5.899999999999995,inf,3.7665966666666666,2.79658,0.78365254393909944,0.02982915852952079,5.8643986612983978,0.0028547252410136897,100.36842394618509,50.906789007481017,0.0019155476677928727,0.29999999999999999,5.899999999999995,inf,3.3233800000000002,2.33974,0.78116013894719438,0.035365891010630632,5.8315867329012532,0.0032589306066593722,123.67272682134603,60.50876648785372,0.0022850438024662623,0.5,5.899999999999995
3.34019,2.3601700000000001,2.09729,0.35542415747948258,1.0150133382330309,2.5343909505657671,0.81387082455325133,0.78004431315400224,149.32469189188845,93.186568582477648,2123.0870944269432,0.28683954298482506,1.0,5.999999999999995,3.0719590572033972,2.3492617762980093,2.07003,0.25678522650147156,0.55441436448504966,3.6060050611267882,0.29723836592431851,0.52018769722994751,213.43462697531555,184.84845880328672,1248.4191103328949,0.063359097653390262,1.0,5.999999999999995,,,,,0.018921186815618059,5.9803508532366951,0.00061297504301753461,84.150556522956549,34.342330782094301,0.00021459729724681849,0.0,5.999999999999995,3.87342,2.295087414477627,1.7077812559186525,0.63933775360459544,58.340967015046616,1.0,5.999999999999995,inf,3.8485450000000001,3.41427,0.43427499999999997,0.028960338199840441,5.9677720438049953,0.0010794902083473053,88.717028532595094,46.355030557928046,0.00079707126273993278,0.20000000000000001,5.999999999999995,inf,3.7486885781795913,2.79658,0.7835859217066663,0.03034683724964219,5.9637946022110251,0.0029171510914882629,102.04729705240926,51.686621388704431,0.0019546400139933981,0.29999999999999999,5.999999999999995,inf,3.3233800000000002,2.33974,0.78116013894719438,0.036366503794732954,5.9296230653428577,0.0033526599812422897,125.96475779010981,61.485704402005773,0.0023329465700438791,0.5,5.999999999999995
3.34019,2.3601700000000001,2.09729,0.35542415747948258,1.0262987455488393,2.5642345239740365,0.82892126896195728,0.80546280830774553,152.54982426287148,94.723599387162125,2143.4530858644789,0.2927758832482838,1.0,6.099999999999994,2.9311751588983133,2.333468660868502,2.07003,0.21800452623146832,0.56221347594203841,3.6421167158266066,0.30560623627895217,0.53261305775201462,218.95940798466117,189.62233155987843,1267.2097134071444,0.064913600622802964,1.0,6.099999999999994,,,,,0.01897953324846743,6.0802847307262109,0.00061948793824935012,85.206133786307277,34.582695473496969,0.00021750327032326591,0.0,6.099999999999994,3.87342,2.2864274770957129,1.70778,0.64295556035836754,55.976708096529727,1.0,6.099999999999994,inf,3.8485450000000001,3.41427,0.43427499999999997,0.029507193767013475,6.0671509228669906,0.0011057691168453875,89.876318246917137,46.912376454685088,0.00080883182205980508,0.20000000000000001,6.099999999999994,inf,3.7075300204064892,2.79658,0.78652979479175267,0.030843052097954925,6.063235019324603,0.0029620143037916978,103.2622971704611,52.26208904969841,0.0019913456736189569,0.29999999999999999,6.099999999999994,inf,3.3233800000000002,2.33974,0.78116013894719438,0.037461933587181431,6.0273220032149322,0.0034615285556985681,128.56999031745099,62.692328837312232,0.0023902987864384004,0.5,6.099999999999994
3.228737656015253,2.3490247656015253,2.09729,0.32496026332120387,1.0377200389512122,2.5943799381197556,0.8446280033126401,0.83091450197313321,155.4438636119113,96.190677397989177,2164.0947232976669,0.29836792899477083,1.0,6.199999999999994,2.92522,2.3314170000000001,2.07003,0.21676361632202018,0.56982841037156007,3.67960343053119,0.31362496955968322,0.54892364384046699,225.37292769362057,195.03506116380396,1284.8604901628089,0.066855033554532498,1.0,6.199999999999994,,,,,0.019037276066500301,6.180218916710766,0.00062626424376187664,86.30515658498885,34.833921548732356,0.00022053004830975784,0.0,6.199999999999994,3.8734148279486997,2.2735654370079734,1.70778,0.64855060182796009,54.848950922193126,1.0,6.199999999999994,inf,3.8485450000000001,3.41427,0.43427499999999997,0.030012846912608908,6.166578000794507,0.0011305927683501896,91.523137305684159,47.684737848684748,0.00082323212740237383,0.20000000000000001,6.199999999999994,inf,3.666371462633387,2.79658,0.79374268311920504,0.031275404590478992,6.1627383520542534,0.0030074183692917751,104.60412723833672,52.853236479422435,0.0020268441819520917,0.29999999999999999,6.199999999999994,inf,3.3233800000000002,2.33974,0.78116013894719438,0.038191549245370542,6.1248101331725202,0.0036166817101710227,132.34160092697462,64.539398093142879,0.0024806345616900857,0.5,6.199999999999994
2.8057686086347067,2.3060157736726024,2.09729,0.21752264877646391,1.0467717371675431,2.6252560649510914,0.85875278451407655,0.85778833799837584,158.36625619054436,97.86092070542206,2183.2206907633008,0.30453364295999247,1.0,6.299999999999994,2.92522,2.3096607637380524,2.07003,0.21605835301463797,0.57825580159064427,3.7210674739240437,0.32293915063685125,0.56007555497828698,230.29316729176827,199.10298785443564,1304.044519345704,0.068582841156038174,1.0,6.299999999999994,,,,,0.019099213080919115,6.2801483114381069,0.00063384040563832273,87.563840476222296,35.118419422709437,0.00022393550728365893,0.0,6.299999999999994,3.873393803349919,2.2722548082876051,1.70778,0.64929261182440401,52.34184403448652,1.0,6.299999999999994,inf,3.8485450000000001,3.41427,0.43427499999999997,0.03052229137519864,6.2659891086198822,0.001154933031469211,93.15950308916446,48.342754739662197,0.00083734996676191492,0.20000000000000001,6.299999999999994,inf,3.6252129048602844,2.79658,0.80510985798662305,0.031813298553807566,6.2621283657936768,0.0030598487759004303,106.08593156739008,53.523709794624153,0.0020652071902714031,0.29999999999999999,6.299999999999994,inf,3.3233800000000002,2.33974,0.78116013894719438,0.038730092180843091,6.2221700658869352,0.0038060608633010084,136.63755466962181,66.695762839931689,0.0025813124583840652,0.5,6.299999999999994
2.51219,2.2713411404565633,2.09729,0.15833142705726042,1.0545336466682247,2.6614805648549926,0.87306959297933029,0.8825412800880047,160.73067613067732,99.266572681583625,2200.7561792402439,0.30977100035966748,1.0,6.399999999999993,2.92522,2.285561,2.07003,0.22436220205061277,0.58701882370771341,3.7630807691868027,0.33163366956351698,0.57001527124763729,235.48265092803945,203.66600154745501,1322.5051252458763,0.070083649665788672,1.0,6.399999999999993,,,,,0.019172412009733446,6.380067056078853,0.00063996297125451268,88.565010676781796,35.339883980117932,0.00022671039883560362,0.0,6.399999999999993,3.873372778751139,2.2716591359127265,1.70778,0.64963651545887025,49.964319635624861,1.0,6.399999999999993,inf,3.8485450000000001,3.41427,0.43427499999999997,0.030908349382891786,6.3655247973959561,0.0011816217238919187,95.040783362157356,49.094536253698337,0.00085417755540493842,0.20000000000000001,6.399999999999993,inf,3.5840543470871822,2.79658,0.82045866889262187,0.032525789359479883,6.3612965523977056,0.0031265315178257472,108.11911329805537,54.485625683366223,0.0021182792492036146,0.29999999999999999,6.399999999999993,inf,3.3233800000000002,2.33974,0.78116013894719438,0.039309439627822358,6.3197077737515626,0.0039777914509990268,140.85027991728856,68.575968550912563,0.0026628781202395701,0.5,6.399999999999993
2.49569,2.2654190728583865,2.09729,0.15408292056137707,1.063955915526934,2.6979923343004284,0.8869570705847678,0.90386365703462557,162.92035275688482,100.85428816045633,2219.2821099243597,0.31343682020447916,1.0,6.499999999999993,2.92522,2.285561,2.07003,0.22436220205061277,0.59635627322293516,3.8002752534686044,0.34059904925574347,0.5796067939958004,241.12091728978166,208.85818188478487,1341.5652233489409,0.071363526693305548,1.0,6.499999999999993,,,,,0.019248052288344537,6.4799823389087177,0.00064776019241216838,89.727308538191409,35.625286804672619,0.00022957719532280832,0.0,6.499999999999993,3.87336,2.2679731120228341,1.70778,0.65197388258831279,49.115352881496143,1.0,6.499999999999993,inf,3.8485450000000001,3.41427,0.43427499999999997,0.031272769924759809,6.465081799907618,0.0012094997275602167,96.930766449531319,49.955059654368412,0.00087112545128026288,0.20000000000000001,6.499999999999993,inf,3.5494400000000002,2.79658,0.83629031685573574,0.033469768472489135,6.4601295192159585,0.0032333255967845363,110.56882742925382,55.664338954839842,0.0021826492794242425,0.29999999999999999,6.499999999999993,inf,3.3114210012695198,2.33974,0.79533120164601001,0.040381361586134881,6.4180186130596271,0.0041283909756986547,144.50747614283949,70.300343931408179,0.0027680501694077671,0.5,6.499999999999993
2.49569,2.2632570000000003,2.09729,0.15120158273311826,1.076070059792372,2.7296720609689018,0.90332117176613536,0.92081412200884005,165.44047125989408,102.6746554960805,2241.75986382151,0.31776019193137378,1.0,6.5999999999999925,2.92522,2.285561,2.07003,0.22436220205061277,0.60557938190355176,3.8292109931285943,0.35195111281167007,0.58650965197450189,244.45581199417296,211.85612960564123,1363.1906343285855,0.072450198621203749,1.0,6.5999999999999925,,,,,0.019333913458878173,6.5798887903184085,0.00065445268034433493,90.714877597860863,35.862577168631454,0.00023224447679084649,0.0,6.5999999999999925,3.87336,2.2633069970472581,1.70778,0.65505099231555786,43.966600207891432,1.0,6.5999999999999925,inf,3.8485450000000001,3.41427,0.43427499999999997,0.031621853067217889,6.5646509086190976,0.0012446690257601092,98.913835763577055,50.894387626117712,0.00089105288866548856,0.20000000000000001,6.5999999999999925,inf,3.5494400000000002,2.79658,0.83629031685573574,0.034027406927059453,6.559294543636855,0.0033271055121911813,113.10212801501511,56.831366086167193,0.0022458995151206891,0.29999999999999999,6.5999999999999925,inf,3.301742,2.30506,0.80713738653094247,0.041398079723431867,6.516320046677551,0.0042713652260762359,147.69447791753956,71.9258806670382,0.0028612752782155937,0.5,6.5999999999999925
2.49569,2.2632570000000003,2.09729,0.15120158273311826,1.0828692648565859,2.7772683115477248,0.91550890996591083,0.93844219485229163,168.93885683343831,104.34980082747452,2257.945050422707,0.32411002310524423,1.0,6.699999999999992,2.92522,2.285561,2.07003,0.22436220205061277,0.61490760601998229,3.8616420633812645,0.36332274707868439,0.59214176403481511,247.25391169717287,214.43577519822324,1384.8265327755,0.073508636606593375,1.0,6.699999999999992,,,,,0.01942591947027934,6.6797898695178999,0.00066093354197701681,91.561367705948101,36.089818956542345,0.00023483904853951624,0.0,6.699999999999992,3.87336,2.2621130990623022,1.70778,0.65530503222941172,41.547662097352081,1.0,6.699999999999992,inf,3.8485450000000001,3.41427,0.43427499999999997,0.031894500392010972,6.6643248662849484,0.0012670329175626424,100.19875025544864,51.533313847028467,0.00090549321804340457,0.20000000000000001,6.699999999999992,inf,4.4482175000000002,2.79658,1.7169563489118613,0.0346540203676357,6.6584877415163843,0.0034116781602012433,115.4396740205104,57.872644690871041,0.0023040291664548586,0.40000000000000002,6.699999999999992,inf,3.301742,2.30506,0.80713738653094247,0.042122633545378776,6.6133948611451085,0.0044487929160074834,151.87181428111211,73.78982597738019,0.002948480301999264,0.5,6.699999999999992
2.49569,2.2632570000000003,2.09729,0.15120158273311826,1.0906416695297234,2.8159647011389479,0.92834711396938852,0.96065183505697471,172.08931307292369,105.71012904009879,2275.7380253373171,0.3305181097321877,1.0,6.799999999999992,2.92522,2.285561,2.07003,0.22436220205061277,0.62301166866299651,3.9063319936021328,0.37239670900020877,0.59690153596829787,250.7519861703976,217.65213776526178,1402.7059600115495,0.07478156471876711,1.0,6.799999999999992,,,,,0.019521959251585771,6.7796868393347625,0.00066763032089638401,92.417661105764608,36.31731355516358,0.00023754304842144242,0.0,6.799999999999992,3.87336,2.2597283560953043,1.70778,0.65569268256716773,43.125925708385878,1.0,6.799999999999992,inf,3.8485450000000001,3.41427,0.43427499999999997,0.032353599757138217,6.7638081288176242,0.0012914506728886953,101.61492561117187,52.263759664737606,0.00092135389276618246,0.20000000000000001,6.799999999999992,inf,4.4482175000000002,2.79658,1.7169563489118613,0.035349740062636512,6.7575620800016623,0.0035096733168196717,118.07448386052847,59.028221424298955,0.0023644112543629759,0.40000000000000002,6.799999999999992,inf,3.301742,2.30506,0.80713738653094247,0.042836688437604423,6.7112942126426613,0.0046012202647390281,155.39821137318839,75.397670694426296,0.0030302651688339953,0.5,6.799999999999992
